Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com,adr,gps,lat,long,dep,catr,voie,v1,v2,circ,nbv,pr,pr1,vosp,prof,plan,lartpc,larrout,surf,infra,situ,env1
201400002422,14,7,26,1145,1,2,1,1.0,6,236,route du cap ferret,M,0.0,0.0,330,3,1.0,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,60.0,1.0,0.0,4.0,0.0
201400002423,14,10,14,945,1,2,1,1.0,3,236,,M,0.0,0.0,330,3,106.0,,,3.0,0.0,0.0,0.0,1.0,1.0,1.0,33.0,63.0,1.0,0.0,1.0,99.0
201400002424,14,10,31,1545,1,1,1,1.0,2,236,,M,0.0,0.0,330,3,106.0,,,2.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,60.0,1.0,0.0,1.0,0.0
201400002425,14,4,18,1800,1,2,1,1.0,5,422,CD 106,M,0.0,0.0,330,3,106.0,,,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
201400002426,14,6,6,1800,1,1,1,1.0,6,273,,M,0.0,0.0,330,5,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201400002427,14,7,2,1745,1,1,1,1.0,5,422,,M,0.0,0.0,330,3,211.0,,,2.0,2.0,35.0,10.0,0.0,1.0,1.0,0.0,60.0,1.0,0.0,1.0,0.0
201400002428,14,3,3,1515,1,1,2,3.0,3,449,,M,0.0,0.0,330,3,211.0,3.0,E,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,142.0,2.0,0.0,1.0,0.0
201400002429,14,3,7,1115,1,2,1,1.0,5,449,122 AVENUE MONTAIGNE,M,0.0,0.0,330,3,6.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,60.0,0.0,0.0,1.0,0.0
201400002430,14,4,11,1045,1,1,1,1.0,3,449,,M,0.0,0.0,330,3,6.0,,,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,85.0,1.0,0.0,1.0,99.0
201400002431,14,5,14,1900,1,2,1,1.0,3,449,2 avenue de berlincan,M,0.0,0.0,330,4,0.0,,,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,1.0,0.0,1.0,0.0
201400002432,14,6,1,1845,1,2,1,1.0,6,449,Route de Corbiac,M,0.0,0.0,330,4,1.0,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201400002433,14,6,16,715,1,2,1,1.0,6,449,AVENUE VOLTAIRE,M,0.0,0.0,330,4,0.0,,,2.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,74.0,1.0,0.0,1.0,3.0
201400002434,14,7,10,1915,1,1,1,1.0,3,449,,M,0.0,0.0,330,3,211.0,,,2.0,2.0,0.0,0.0,3.0,0.0,1.0,35.0,70.0,1.0,5.0,1.0,99.0
201400002435,14,7,24,730,1,2,1,1.0,3,449,av Anatole France/Linas,M,0.0,0.0,330,4,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201400002436,14,8,25,1730,1,2,3,1.0,3,449,rue Jean Duperier,M,0.0,0.0,330,9,1.0,,,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
201400002437,14,9,13,400,5,2,6,1.0,6,449,rue Berlan/rue J.Jaur?s,M,0.0,0.0,330,4,1.0,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
201400002438,14,10,20,1745,1,1,1,1.0,1,449,,M,0.0,0.0,330,3,1215.0,,,2.0,2.0,15.0,0.0,0.0,1.0,1.0,0.0,73.0,1.0,0.0,1.0,0.0
201400002439,14,11,12,915,1,2,1,2.0,2,449,,M,0.0,0.0,330,9,0.0,,,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
201400002440,14,11,12,730,1,2,6,2.0,3,449,ROND POINT HASTIGNAN,M,0.0,0.0,330,4,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,99.0
201400002441,14,11,20,2145,3,1,1,1.0,6,449,,M,0.0,0.0,330,4,1.0,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
201400002442,14,11,27,2330,5,2,1,1.0,6,449,20 rue du perigord,M,0.0,0.0,330,4,1.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,51.0,1.0,0.0,1.0,99.0
201400002443,14,12,9,1745,2,2,1,1.0,3,449,34 avenue Descartes,M,0.0,0.0,330,3,6.0,,,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0
201400002444,14,3,6,2045,3,1,1,1.0,6,101,,M,0.0,0.0,330,3,137.0,,,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201400002445,14,3,14,1830,1,1,1,1.0,1,101,,M,0.0,0.0,330,3,137.0,,,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
201400002446,14,9,5,745,1,1,2,1.0,3,100,,M,0.0,0.0,330,3,669.0,,E,2.0,0.0,3.0,800.0,0.0,1.0,1.0,0.0,74.0,1.0,0.0,1.0,99.0
201400002447,14,11,1,615,3,1,1,1.0,5,47,,M,0.0,0.0,330,3,137.0,,,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201400002448,14,11,8,1700,1,1,2,1.0,3,280,,M,0.0,0.0,330,3,137.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
201400002449,14,2,15,1115,1,2,1,2.0,6,341,LIEU DIT CASSILLAC,M,45.087,-0.479,330,3,249.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,57.0,2.0,0.0,3.0,0.0
201400002450,14,5,13,715,2,2,1,2.0,6,132,Route du lavoir,M,0.0,0.0,330,3,133.0,,,2.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,43.0,2.0,0.0,1.0,99.0
201400002451,14,6,14,2345,5,2,2,1.0,3,341,Lieu dit Gravier RD 137,M,0.0,0.0,330,3,137.0,,,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,75.0,1.0,0.0,1.0,0.0
201400002452,14,7,27,1,3,2,1,1.0,6,182,Lieu dit Marmisson,M,0.0,0.0,330,3,669.0,,E,2.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,45.0,1.0,0.0,3.0,0.0
201400002453,14,7,29,1830,1,1,1,1.0,1,500,,M,0.0,0.0,330,3,251.0,,,2.0,2.0,6.0,500.0,0.0,0.0,1.0,0.0,56.0,1.0,0.0,1.0,0.0
201400002454,14,9,4,1830,1,2,1,1.0,3,67,Chai de portier,M,0.0,0.0,330,3,23.0,,,2.0,2.0,0.0,400.0,0.0,1.0,1.0,0.0,50.0,1.0,0.0,1.0,0.0
201400002455,14,10,9,1015,1,1,1,2.0,1,67,,M,0.0,0.0,330,3,669.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,70.0,2.0,0.0,1.0,0.0
201400002456,14,3,8,1645,1,1,1,1.0,7,351,,M,0.0,0.0,330,3,132.0,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
201400002457,14,5,3,930,1,1,1,1.0,3,159,,M,0.0,0.0,330,3,136.0,,,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60.0,1.0,0.0,1.0,0.0
201400002458,14,8,5,1645,1,1,3,1.0,3,6,,M,0.0,0.0,330,3,255.0,,,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,60.0,1.0,0.0,1.0,0.0
201400002459,14,9,8,845,1,2,1,3.0,3,374,RD137 face champs aubier,M,0.0,0.0,330,3,137.0,,,2.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,79.0,2.0,0.0,3.0,0.0
201400002460,14,1,15,630,5,2,1,2.0,6,492,G?n?ral De Gaulle,M,0.0,0.0,330,3,250.0,,,2.0,2.0,15.0,0.0,0.0,1.0,1.0,0.0,60.0,2.0,6.0,1.0,3.0
201400002461,14,4,30,545,2,1,1,5.0,6,184,,M,0.0,0.0,330,3,252.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,51.0,1.0,0.0,3.0,99.0
201400002462,14,6,8,1800,1,2,2,1.0,3,123,lieu dit les Courreaux,M,0.0,0.0,330,3,249.0,,,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,60.0,1.0,0.0,1.0,99.0
201400002463,14,7,4,2045,1,1,1,1.0,3,266,,M,0.0,0.0,330,3,18.0,,,2.0,0.0,0.0,0.0,0.0,2.0,1.0,60.0,0.0,1.0,0.0,1.0,99.0
201400002464,14,9,13,1915,1,2,1,1.0,3,266,MOULIN BORGNE,M,0.0,0.0,330,3,18.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,63.0,30.0,1.0,0.0,1.0,0.0
201400002465,14,11,9,1945,5,2,1,1.0,1,492,45 g?n?ral de GAULLE,M,0.0,0.0,330,3,250.0,,,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0
201400002466,14,12,14,330,5,2,1,1.0,7,433,route d'Yvrac,M,0.0,0.0,330,3,115.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
201400002467,14,1,24,1915,3,1,1,2.0,1,483,,M,0.0,0.0,330,3,242.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,50.0,2.0,0.0,1.0,0.0
201400002468,14,7,16,45,5,2,1,1.0,7,397,avenue de l'Europe,M,0.0,0.0,330,4,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201400002469,14,1,8,630,3,1,1,1.0,3,23,,M,44.699,-0.497,330,3,1113.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,99.0
201400002470,14,1,11,1545,1,2,2,1.0,3,454,lieu dit Peyron,M,0.0,0.0,330,3,220.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,99.0
201400002471,14,3,2,2100,3,2,1,2.0,6,213,13 CHEMIN DE LA GIROTTE,M,0.0,0.0,330,4,0.0,,,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,35.0,2.0,0.0,3.0,0.0
201400002472,14,4,8,1445,1,2,1,1.0,3,213,14 RUE CAPDEVILLE,M,0.0,0.0,330,4,0.0,,,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,45.0,1.0,0.0,1.0,0.0
201400002473,14,4,25,2245,5,2,1,1.0,1,213,23 Avenue de la sauque,M,0.0,0.0,330,4,0.0,,,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,61.0,1.0,0.0,1.0,0.0
201400002474,14,7,25,1500,1,1,1,1.0,6,37,,M,0.0,0.0,330,3,1113.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,180.0,1.0,0.0,3.0,99.0
201400002475,14,12,22,45,5,2,1,1.0,2,37,9 RN 113,M,0.0,0.0,330,3,1113.0,,,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,73.0,1.0,0.0,1.0,0.0
201400002476,14,1,24,1130,1,1,1,2.0,7,140,,M,0.0,0.0,330,4,0.0,,,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,99.0
201400002477,14,3,15,1530,1,1,1,1.0,2,505,,M,0.0,0.0,330,3,239.0,,,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,56.0,1.0,0.0,1.0,99.0
201400002478,14,4,30,1530,1,1,1,1.0,7,201,,M,0.0,0.0,330,4,16.0,,,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,28.0,9.0,0.0,1.0,99.0
201400002479,14,8,9,1700,1,2,1,1.0,6,311,AVENUE DU CHENE VERT,M,0.0,0.0,330,3,10.0,,,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,65.0,1.0,0.0,3.0,99.0
201400002480,14,8,17,700,2,2,1,1.0,6,140,AVENUE DE LA CROIX BLANC,M,0.0,0.0,330,3,671.0,,,2.0,2.0,7.0,600.0,0.0,1.0,1.0,0.0,68.0,1.0,0.0,1.0,99.0
201400002481,14,8,30,1615,1,2,1,1.0,6,363,,M,0.0,0.0,330,3,115.0,,E,2.0,1.0,2.0,750.0,0.0,2.0,2.0,0.0,50.0,1.0,0.0,3.0,99.0
201400002482,14,1,28,1745,2,1,1,2.0,1,496,,M,0.0,0.0,330,3,13.0,,,2.0,2.0,7.0,0.0,0.0,0.0,4.0,0.0,55.0,2.0,0.0,1.0,99.0
201400002483,14,8,29,2130,5,2,1,1.0,3,165,avenue Entre Deux Mers,M,0.0,0.0,330,3,936.0,,,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0,1.0,0.0,1.0,0.0
201400002484,14,10,18,1545,1,2,1,1.0,7,496,avenue du P?rigord,M,0.0,0.0,330,6,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,99.0
201400002485,14,6,22,630,2,1,1,1.0,6,274,,M,0.0,0.0,330,3,1113.0,,,2.0,2.0,59.0,200.0,0.0,1.0,1.0,0.0,95.0,1.0,0.0,3.0,99.0
201400002486,14,7,12,1645,1,2,3,1.0,3,238,Rue de la Ferme de Riche,M,0.0,0.0,330,4,1.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
201400002487,14,8,9,1745,1,1,1,8.0,1,80,,M,0.0,0.0,330,3,1113.0,,,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,81.0,2.0,0.0,1.0,0.0
201400002488,14,8,30,1715,1,2,2,1.0,1,274,ROUTE DE TOUT VENT,M,0.0,0.0,330,3,109.0,,,2.0,0.0,10.0,500.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,99.0
201400002489,14,9,4,2300,5,2,1,1.0,1,238,,M,0.0,0.0,330,4,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
201400002490,14,11,20,1745,2,2,1,1.0,6,238,28 COURS GAMBETTA,M,0.0,0.0,330,4,0.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,200.0,1.0,0.0,1.0,0.0
201400002491,14,2,9,1715,5,1,6,2.0,3,337,,M,44.559,-0.326,330,3,116.0,,,2.0,0.0,25.0,850.0,0.0,1.0,1.0,0.0,0.0,2.0,5.0,1.0,0.0
201400002492,14,3,5,1215,1,1,1,1.0,5,30,,M,44.627,-0.328,330,3,1113.0,,,2.0,1.0,38.0,450.0,0.0,1.0,3.0,62.0,0.0,1.0,0.0,1.0,0.0
201400002493,14,6,2,1630,1,1,1,1.0,1,205,,M,0.0,0.0,330,3,11.0,,,2.0,2.0,34.0,650.0,0.0,2.0,3.0,0.0,70.0,1.0,0.0,1.0,99.0
201400002494,14,8,14,1145,1,1,1,1.0,3,552,,M,0.0,0.0,330,3,1113.0,,,2.0,0.0,44.0,900.0,0.0,1.0,1.0,0.0,63.0,1.0,0.0,1.0,0.0
201400002495,14,9,1,1530,1,1,1,1.0,3,30,,M,0.0,0.0,330,3,1113.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,63.0,1.0,0.0,1.0,0.0
201400002496,14,11,26,1700,3,1,1,3.0,1,253,,M,0.0,0.0,330,3,10.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
201400002497,14,7,30,2115,2,1,8,7.0,1,183,,M,0.0,0.0,330,3,248.0,,,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,1.0,0.0
201400002498,14,11,13,2315,3,1,1,1.0,3,415,,M,0.0,0.0,330,3,137.0,,,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201400002499,14,11,19,815,1,1,1,1.0,1,366,,M,0.0,0.0,330,4,0.0,,,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201400002500,14,11,21,1845,3,2,3,1.0,3,366,,M,0.0,0.0,330,4,0.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
201400002501,14,12,18,800,3,1,1,2.0,1,366,,M,0.0,0.0,330,3,670.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
201400002502,14,3,17,2130,3,1,1,1.0,6,357,,M,0.0,0.0,330,3,222.0,,,2.0,2.0,5.0,300.0,0.0,1.0,3.0,0.0,61.0,1.0,0.0,1.0,0.0
201400002503,14,8,12,1300,1,1,6,1.0,1,435,,M,0.0,0.0,330,3,1113.0,,,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,100.0,1.0,5.0,1.0,99.0
201400002504,14,12,20,1645,1,2,1,1.0,1,237,19 BIS ROUTE DE VILAN,M,44.507,-0.349,330,3,8.0,,,2.0,2.0,10.0,300.0,0.0,2.0,3.0,71.0,71.0,1.0,0.0,1.0,0.0
201400002505,14,12,29,1830,3,1,6,8.0,3,435,,M,0.0,0.0,330,3,1113.0,,,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
201400002506,14,3,19,2330,1,2,1,1.0,6,36,avenue de la lib?ration,M,44.415,-0.112,330,3,9.0,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0
201400002507,14,7,25,1600,1,2,1,3.0,1,36,2 route de langon,M,0.0,0.0,330,3,1.0,3.0,,1.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,50.0,2.0,0.0,1.0,0.0
201400002508,14,8,1,1015,1,2,2,8.0,6,144,Le bourg,M,0.0,0.0,330,3,932.0,,E,2.0,0.0,2.0,186.0,0.0,1.0,1.0,0.0,61.0,1.0,0.0,1.0,0.0
201400002509,14,10,26,2015,3,1,2,1.0,3,36,,M,0.0,0.0,330,3,110.0,,,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
201400002510,14,4,9,830,1,1,1,1.0,3,136,,M,0.0,0.0,330,3,668.0,,,2.0,2.0,1.0,720.0,0.0,1.0,1.0,0.0,72.0,1.0,0.0,1.0,0.0
201400002511,14,10,2,1845,1,1,1,1.0,7,316,,M,0.0,0.0,330,3,15.0,,,2.0,2.0,16.0,900.0,0.0,3.0,3.0,0.0,58.0,9.0,0.0,3.0,99.0
201400002512,14,1,18,1115,1,1,2,1.0,3,254,,M,0.0,0.0,330,3,116.0,,,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
201400002514,14,4,30,1800,1,2,1,1.0,6,352,avenue Jean Jaur?s,M,0.0,0.0,330,3,9.0,,E,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201400002515,14,5,2,1800,1,2,1,1.0,6,352,avenue Jean Jaur?s,M,0.0,0.0,330,3,9.0,,E,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201400002516,14,6,26,700,1,2,9,1.0,3,352,D9e1,M,0.0,0.0,330,3,9.0,,E,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,71.0,1.0,0.0,1.0,99.0
201400002517,14,6,29,1700,1,1,1,1.0,6,50,,M,0.0,0.0,330,3,225.0,,,2.0,2.0,11.0,667.0,0.0,2.0,4.0,0.0,54.0,1.0,2.0,0.0,0.0
201400002518,14,10,20,715,3,1,1,5.0,3,169,,M,0.0,0.0,330,3,12.0,,,2.0,0.0,2.0,420.0,0.0,0.0,1.0,0.0,54.0,1.0,0.0,0.0,0.0
201400002519,14,11,23,1145,1,1,2,1.0,3,72,,M,0.0,0.0,330,3,116.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,50.0,1.0,0.0,1.0,99.0
201400002520,14,12,9,1615,1,1,2,1.0,3,352,,M,0.0,0.0,330,3,21.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0
201400002521,14,4,9,945,1,1,1,1.0,1,536,,M,0.0,0.0,330,3,3.0,,,2.0,2.0,139.0,200.0,0.0,1.0,1.0,0.0,76.0,1.0,0.0,1.0,99.0
201400002522,14,9,21,700,2,1,1,1.0,1,429,,M,0.0,0.0,330,3,1.0,3.0,,2.0,2.0,149.0,700.0,0.0,1.0,3.0,0.0,76.0,1.0,0.0,1.0,99.0
201400002523,14,12,22,1515,1,1,1,1.0,6,310,,M,0.0,0.0,330,3,220.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201400002524,14,3,29,1615,1,1,1,1.0,7,175,,M,0.0,0.0,330,3,123.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,41.0,0.0,0.0,3.0,0.0
201400002525,14,5,11,1600,1,1,1,1.0,3,129,,M,0.0,0.0,330,3,672.0,,,2.0,0.0,29.0,800.0,0.0,3.0,3.0,0.0,66.0,1.0,0.0,1.0,0.0
201400002526,14,4,30,815,1,1,1,2.0,3,482,,M,0.0,0.0,330,3,672.0,,,2.0,2.0,38.0,150.0,0.0,1.0,3.0,0.0,64.0,8.0,0.0,1.0,0.0
201400002527,14,6,30,2315,3,2,1,1.0,6,299,1 LEU DIT GAILLOU,M,0.0,0.0,330,3,227.0,,,2.0,0.0,11.0,943.0,0.0,1.0,3.0,50.0,0.0,1.0,0.0,3.0,99.0
201400002528,14,8,10,1645,1,2,1,1.0,1,358,19 RUE DE L'EGLISE,M,0.0,0.0,330,4,0.0,,,2.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,40.0,1.0,0.0,1.0,0.0
201400002529,14,8,29,1645,1,1,1,1.0,6,131,,M,0.0,0.0,330,3,228.0,,,0.0,0.0,12.0,600.0,0.0,1.0,1.0,0.0,50.0,9.0,0.0,3.0,0.0
201400002530,14,9,1,1500,1,2,1,1.0,6,506,boulevard du 11 novembre,M,0.0,0.0,330,4,0.0,,,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,72.0,1.0,0.0,1.0,0.0
201400002531,14,11,22,915,1,1,1,7.0,1,523,,M,0.0,0.0,330,3,237.0,,,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,60.0,1.0,0.0,1.0,0.0
201400002532,14,2,21,1400,1,1,1,7.0,1,177,,M,0.0,0.0,330,4,1.0,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0
201400002533,14,6,12,1930,1,2,1,1.0,6,240,Rue Maurice REY,M,0.0,0.0,330,4,0.0,,,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,70.0,1.0,0.0,4.0,99.0
