Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com,adr,gps,lat,long,dep,catr,voie,v1,v2,circ,nbv,pr,pr1,vosp,prof,plan,lartpc,larrout,surf,infra,situ,env1
200500022600,5,4,14,2045,5,1,1,2,2,39.0,ROCADE,,,,330,1.0,0.0,0.0,,1,2,33.0,200.0,0,1,1,0,95,2,3,1,99
200500022601,5,4,16,1304,1,1,1,1,3,535.0,ROUTE NATIONALE,,,,330,1.0,0.0,0.0,,3,6,38.0,200.0,0,2,3,20,280,1,0,1,0
200500022602,5,4,17,1905,1,1,1,1,4,550.0,ROCADE,,,,330,1.0,0.0,0.0,,3,6,31.0,0.0,0,1,1,35,295,2,0,1,0
200500022603,5,4,18,830,1,1,1,2,2,75.0,ROCADE,,,,330,1.0,0.0,0.0,,3,4,9.0,900.0,0,1,1,50,240,2,0,1,99
200500022604,5,4,21,1430,1,1,1,1,6,249.0,ROUTE NATIONALE,,,,330,2.0,0.0,0.0,,3,2,44.0,100.0,0,1,3,0,100,1,3,1,99
200500022605,5,4,21,1630,1,1,1,1,5,249.0,ROCADE,,,,330,1.0,0.0,0.0,,3,4,0.0,900.0,0,1,1,15,215,1,0,1,99
200500022606,5,4,22,1430,1,1,1,3,6,550.0,AUTOROUTE,,,,330,1.0,0.0,0.0,,3,1,0.0,100.0,0,2,2,0,55,2,3,1,99
200500022607,5,4,22,2025,2,1,1,2,6,143.0,AUTOROUTE,,,,330,1.0,0.0,0.0,,3,6,533.0,500.0,0,1,1,20,280,2,0,0,99
200500022608,5,4,23,640,2,1,1,8,5,69.0,ROUTE NATIONALE,,,,330,2.0,0.0,0.0,,3,8,42.0,400.0,0,1,1,10,330,1,3,1,99
200500022609,5,4,24,1635,1,1,1,2,6,550.0,ROCADE,,,,330,1.0,0.0,0.0,,3,2,31.0,0.0,0,1,2,0,70,2,3,1,99
200500022610,5,4,25,748,1,1,1,2,5,249.0,ROCADE,,,,330,1.0,0.0,0.0,,3,6,1.0,200.0,0,1,1,10,210,1,0,1,99
200500022611,5,4,25,950,1,1,1,2,6,249.0,ROUTE NATIONALE,,,,330,2.0,0.0,0.0,,3,2,42.0,700.0,0,1,3,0,95,2,3,1,99
200500022612,5,4,26,805,1,1,1,1,7,39.0,ROCADE,,,,330,1.0,0.0,0.0,,3,6,33.0,800.0,0,1,1,10,270,1,0,1,99
200500022613,5,4,26,1430,1,1,1,1,4,63.0,ROCADE,,,,330,1.0,0.0,0.0,,3,4,3.0,600.0,0,2,1,10,150,1,2,1,99
200500022614,5,4,29,1000,1,1,1,1,4,63.0,ROCADE,,,,330,1.0,0.0,0.0,,3,4,4.0,0.0,0,2,1,5,145,1,2,1,99
200500023200,5,4,26,1815,1,2,1,1,3,19.0,ROUTE DE BORDEAUX,M,44.695,-0.995,330,3.0,5.0,5.0,E,2,2,0.0,0.0,0,1,1,0,61,1,0,1,0
200500023201,5,4,29,1600,1,1,1,1,3,284.0,,M,44.625,-0.952,330,3.0,3.0,0.0,,2,2,21.0,0.0,0,1,1,0,75,1,0,1,0
200500023202,5,4,8,1645,1,1,1,1,7,519.0,,M,0.0,0.0,330,4.0,0.0,0.0,,2,0,0.0,0.0,0,1,1,0,66,2,0,1,0
200500023203,5,4,9,1730,2,2,1,1,1,56.0,boulevard Victor Hugo,M,0.0,0.0,330,4.0,0.0,0.0,,2,0,0.0,0.0,0,1,1,0,89,2,5,1,3
200500023204,5,4,30,2115,5,2,1,1,6,236.0,ROUTE DU MOULIN,M,44.799,-1.137,330,3.0,4.0,3.0,D,2,2,0.0,0.0,0,1,1,0,66,1,5,1,0
200500023205,5,4,25,1700,1,1,1,1,2,422.0,,M,44.818,-0.734,330,3.0,106.0,0.0,,2,2,12.0,700.0,0,1,1,73,73,1,0,1,0
200500023206,5,4,27,1700,1,2,1,1,6,200.0,243 AVENUE PASTEUR,M,0.0,0.0,330,3.0,6.0,6.0,D,0,0,0.0,0.0,3,1,1,0,0,1,0,1,0
200500023207,5,4,29,1715,1,1,9,1,2,200.0,,M,0.0,0.0,330,3.0,211.0,0.0,,0,2,0.0,0.0,0,0,1,0,97,1,0,1,0
200500023208,5,4,2,515,3,1,1,1,6,47.0,,,,,330,3.0,22.0,0.0,,2,0,7.0,100.0,0,0,2,0,70,1,0,1,0
200500023209,5,4,30,1100,1,1,1,1,3,551.0,,M,45.094,-0.638,330,3.0,669.0,0.0,,2,0,0.0,0.0,0,0,1,0,0,1,0,1,0
200500023210,5,4,17,1730,1,2,1,1,2,433.0,45 AVENUE PASTEUR,M,0.0,0.0,330,3.0,242.0,0.0,,2,0,0.0,0.0,0,0,1,0,63,1,0,1,0
200500023211,5,4,29,845,1,2,1,1,6,463.0,RN113,M,0.0,0.0,330,2.0,113.0,0.0,,2,2,22.0,50.0,0,3,2,0,80,1,0,1,0
200500023212,5,4,7,1545,1,1,1,2,6,109.0,,M,44.699,-0.491,330,2.0,113.0,0.0,,2,0,54.0,900.0,0,1,0,0,0,2,0,1,0
200500023213,5,4,27,1730,1,2,1,1,3,23.0,avenue gï¿½nï¿½ral de gaulle,M,44.715,-0.478,330,3.0,214.0,0.0,,2,2,18.0,0.0,0,2,1,0,56,1,0,1,0
200500023214,5,4,19,1615,1,2,1,1,6,311.0,Avenue du Chï¿½ne vert,M,0.0,0.0,330,3.0,10.0,0.0,,2,0,0.0,0.0,0,1,1,0,90,1,0,1,0
200500023215,5,4,17,1200,1,2,1,1,3,80.0,RN113,M,0.0,0.0,330,2.0,113.0,0.0,,2,0,62.0,500.0,0,1,1,0,70,1,5,1,0
200500023216,5,4,13,1400,1,1,1,1,1,334.0,,M,0.0,0.0,330,3.0,115.0,0.0,,2,2,75.0,840.0,0,1,1,0,77,1,5,1,0
200500023217,5,4,30,245,5,2,1,1,3,366.0,avenue de l'Europe,M,0.0,0.0,330,3.0,248.0,0.0,,2,2,0.0,0.0,0,1,1,0,180,1,5,1,0
200500023218,5,4,30,1530,1,1,1,1,1,195.0,,M,44.402,-0.027,330,3.0,655.0,5.0,E,2,2,4.0,20.0,0,2,2,0,66,1,0,1,0
200500023219,5,4,29,1030,1,1,1,1,7,484.0,,M,44.449,-0.527,330,3.0,115.0,0.0,,2,2,107.0,700.0,0,1,2,0,63,9,0,1,0
200500023220,5,4,29,1730,1,2,1,1,6,177.0,1 rue de l'ï¿½glise,M,45.331,-0.963,330,3.0,2.0,0.0,,2,2,0.0,0.0,0,1,1,0,60,1,0,1,0
200500023221,5,4,1,1630,1,1,1,1,6,256.0,,M,0.0,0.0,330,3.0,209.0,0.0,,2,2,0.0,0.0,0,1,1,0,52,1,0,3,0
200500023222,5,4,14,1415,1,1,9,2,3,12.0,,M,44.969,-0.717,330,3.0,1.0,0.0,,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
200500023223,5,4,29,2345,5,2,1,1,6,256.0,40 avenue du XI novembre,M,0.0,0.0,330,3.0,210.0,0.0,,2,2,7.0,0.0,0,1,1,0,60,1,0,4,0
200500023224,5,4,18,730,2,1,1,2,6,52.0,,M,0.0,0.0,330,3.0,910.0,0.0,,2,0,16.0,500.0,0,1,1,0,70,0,0,1,0
200500023225,5,4,21,1215,1,1,1,1,1,488.0,,M,44.794,-0.118,330,3.0,670.0,0.0,,2,2,40.0,600.0,0,2,1,0,74,1,0,1,0
200500023226,5,4,1,1330,1,2,1,1,6,108.0,RUE DU COLLEGE,M,44.859,-0.046,330,4.0,0.0,0.0,,1,1,0.0,0.0,0,1,2,0,40,1,0,4,3
200500023227,5,4,20,1400,1,1,1,1,6,396.0,,M,44.892,-0.096,330,3.0,243.0,0.0,,0,0,12.0,675.0,0,2,1,0,45,0,0,3,0
200500023228,5,4,22,1915,1,1,1,8,1,459.0,,M,0.0,0.0,330,3.0,670.0,0.0,,2,1,3.0,650.0,0,1,1,0,0,2,0,1,0
200500023229,5,4,22,1845,1,1,1,2,1,138.0,,M,45.065,-0.101,330,3.0,674.0,0.0,,2,2,0.0,0.0,0,1,1,0,60,2,0,1,0
200500023230,5,4,1,2015,1,2,1,1,6,242.0,dï¿½partementale 672,M,44.803,0.177,330,4.0,0.0,0.0,,2,2,0.0,0.0,0,2,0,0,40,1,0,3,0
200500023231,5,4,26,1100,1,1,1,1,1,242.0,,M,0.0,0.0,330,3.0,135.0,0.0,,2,2,0.0,0.0,0,1,3,0,47,1,0,1,0
200500024427,5,4,13,1545,1,2,1,1,3,199.0,allï¿½e chante cigale,M,0.0,0.0,330,4.0,0.0,0.0,,2,2,0.0,0.0,1,1,1,0,93,1,0,5,0
200500024428,5,4,18,1615,1,1,6,1,1,234.0,,M,0.0,0.0,330,3.0,113.0,0.0,,2,2,0.0,0.0,0,1,3,0,90,1,0,1,0
200500024546,5,4,12,430,3,1,1,1,6,284.0,,M,44.654,-0.836,330,1.0,63.0,0.0,A,3,2,22.0,950.0,0,1,1,200,70,1,0,0,0
200500025188,5,5,28,1715,1,1,1,1,1,498.0,,M,44.585,-0.884,330,3.0,3.0,0.0,,2,2,108.0,300.0,0,1,1,76,76,1,0,1,0
200500025189,5,5,2,1430,1,2,1,1,3,312.0,Rte de Macau,M,0.0,0.0,330,3.0,210.0,0.0,,2,2,7.0,600.0,0,1,1,0,70,1,5,1,0
200500025190,5,5,9,415,5,2,1,1,6,236.0,Le Canon,M,44.703,-1.229,330,3.0,106.0,0.0,D,2,0,60.0,500.0,0,2,2,0,66,1,0,3,0
200500025191,5,5,20,1200,1,2,1,1,7,273.0,13 ALLEE DES GRIVES,M,44.843,-0.782,330,4.0,0.0,0.0,,0,2,0.0,0.0,0,0,0,0,30,0,0,0,0
200500025192,5,5,3,1030,1,2,6,1,1,449.0,Avenue Gay Lussac,M,0.0,0.0,330,3.0,211.0,0.0,,2,2,0.0,0.0,0,2,1,14,94,1,5,1,0
200500025193,5,5,2,15,3,1,1,1,1,47.0,,M,45.117,-0.558,330,2.0,137.0,0.0,,2,2,34.0,800.0,0,2,1,0,75,1,0,1,0
200500025194,5,5,6,1815,1,1,1,1,7,456.0,,M,45.319,-0.582,330,2.0,137.0,0.0,,2,0,0.0,0.0,0,0,1,0,78,1,0,1,0
200500025195,5,5,22,1530,1,1,1,1,5,380.0,,M,45.299,-0.57,330,2.0,137.0,0.0,,2,0,39.0,750.0,0,1,1,0,70,1,0,1,0
200500025196,5,5,22,430,3,1,1,1,7,487.0,,M,44.964,-0.463,330,2.0,10.0,0.0,,2,0,0.0,0.0,0,1,1,0,60,1,2,1,0
200500025197,5,5,2,2215,5,2,1,1,2,435.0,39 Cours de la Rï¿½publiqu,M,0.0,0.0,330,3.0,672.0,6.0,E,2,2,0.0,550.0,0,1,1,0,50,1,0,1,0
200500025198,5,5,17,1800,1,2,1,1,1,355.0,CD10 - Place de la Gare,M,0.0,0.0,330,3.0,10.0,0.0,,2,2,102.0,300.0,0,1,1,27,55,1,5,1,0
200500025199,5,5,19,1800,1,2,9,1,1,463.0,12 parc du Daurat,M,0.0,0.0,330,9.0,0.0,0.0,,0,1,0.0,0.0,0,1,2,0,0,1,0,1,0
200500025200,5,5,17,1130,1,2,1,1,3,554.0,avenue des Tabernottes,M,44.875,-0.468,330,3.0,115.0,0.0,,2,2,0.0,0.0,0,1,1,0,55,1,0,1,0
200500025201,5,5,19,500,3,1,1,1,2,49.0,,M,0.0,0.0,330,2.0,89.0,0.0,,3,4,39.0,800.0,0,0,1,50,74,1,0,1,0
200500025202,5,5,1,1645,1,2,1,1,1,37.0,RUE DE L ARUAN,M,44.711,-0.457,330,3.0,214.0,0.0,,2,0,0.0,0.0,0,1,0,0,60,1,0,1,0
200500025203,5,5,20,2015,1,1,1,7,1,330.0,,M,44.855,-0.435,330,3.0,241.0,0.0,,2,2,5.0,750.0,0,1,1,0,62,1,0,1,0
200500025204,5,5,23,1330,1,2,1,1,6,334.0,69 route des Graves,M,44.692,-0.416,330,2.0,113.0,0.0,,2,2,0.0,0.0,0,1,1,0,75,1,0,3,0
200500025205,5,5,31,1115,1,2,1,1,6,366.0,avenue Montaigne,M,0.0,0.0,330,2.0,10.0,0.0,,2,0,0.0,0.0,0,1,1,0,66,1,0,3,0
200500025206,5,5,31,1430,1,1,1,1,5,366.0,,M,0.0,0.0,330,2.0,137.0,0.0,,2,2,0.0,0.0,0,1,1,0,78,1,0,1,0
200500025207,5,5,29,1845,1,1,2,1,3,144.0,,M,44.378,-0.18,330,3.0,932.0,7.0,E,2,1,0.0,0.0,0,1,1,0,65,1,0,0,0
200500025208,5,5,4,2015,1,1,1,1,1,404.0,,M,44.634,0.08,330,3.0,16.0,0.0,,2,2,0.0,0.0,0,1,2,0,45,1,0,1,0
200500025209,5,5,29,1900,1,1,1,1,6,481.0,,M,44.638,0.038,330,4.0,0.0,0.0,,0,0,0.0,0.0,0,2,3,62,0,1,0,1,0
200500025210,5,5,4,1215,1,1,1,2,3,307.0,,M,0.0,0.0,330,3.0,8.0,6.0,E,2,2,1.0,100.0,0,1,1,0,35,2,0,1,0
200500025211,5,5,30,1845,1,1,1,1,6,26.0,,M,0.0,0.0,330,3.0,110.0,0.0,,2,0,48.0,135.0,0,1,1,0,60,1,0,1,0
200500025212,5,5,16,2200,2,1,1,1,6,506.0,,M,0.0,0.0,330,3.0,230.0,0.0,,2,0,23.0,0.0,0,1,0,57,0,1,0,3,0
200500025213,5,5,1,300,3,1,1,1,7,300.0,,M,45.253,-1.079,330,3.0,101.0,0.0,,2,2,0.0,0.0,0,1,1,0,57,1,0,3,0
200500025214,5,5,17,715,1,2,1,1,2,240.0,BELLOC,M,45.297,-0.927,330,2.0,215.0,0.0,,2,2,60.0,900.0,0,1,3,0,70,1,5,1,0
200500025215,5,5,13,2315,3,1,1,1,6,545.0,,M,45.269,-0.866,330,4.0,0.0,0.0,,2,0,0.0,0.0,0,0,0,0,43,0,0,0,0
200500025216,5,5,3,930,1,2,2,1,3,514.0,ROUTE DE BORDEAUX,M,0.0,0.0,330,3.0,1.0,1.0,E,2,2,0.0,0.0,0,1,1,0,68,1,0,1,0
200500025217,5,5,20,445,3,2,1,1,6,514.0,JEUNE SOULAC,M,45.511,-1.097,330,3.0,1.0,0.0,,2,2,7.0,0.0,0,1,1,0,65,1,0,1,0
200500025218,5,5,21,1700,1,1,1,1,1,15.0,,M,0.0,0.0,330,2.0,89.0,0.0,,2,2,0.0,0.0,0,1,1,0,70,1,0,1,0
200500025219,5,5,24,2015,1,2,1,1,1,207.0,RUE DES GABAUDS,M,44.929,-0.385,330,4.0,0.0,0.0,,2,0,0.0,0.0,0,0,1,0,50,1,0,1,0
200500025220,5,5,4,845,1,2,1,2,3,350.0,le bourg,M,0.0,0.0,330,3.0,128.0,0.0,,2,0,0.0,0.0,0,1,3,0,110,2,0,1,0
200500025221,5,5,9,1900,1,1,1,1,6,296.0,,M,0.0,0.0,330,3.0,15.0,0.0,,2,0,0.0,0.0,0,1,2,0,70,1,0,1,0
200500025222,5,5,18,1630,1,1,1,1,6,350.0,,M,44.77,-0.11,330,3.0,670.0,0.0,,2,2,0.0,0.0,0,1,3,0,70,1,0,0,0
200500025223,5,5,29,2000,2,2,1,2,7,138.0,rue Edouard BRANLY,M,45.052,-0.128,330,3.0,122.0,3.0,E,2,2,0.0,0.0,0,1,2,0,58,2,0,1,0
200500025224,5,5,6,1345,1,2,1,1,6,393.0,avenue Baumale,M,44.997,-0.204,330,4.0,0.0,2.0,,1,0,0.0,0.0,0,0,0,0,51,1,0,1,0
200500025225,5,5,17,230,3,2,1,1,6,186.0,rue neuve de pomeys,M,44.81,0.075,330,9.0,0.0,0.0,,2,0,0.0,0.0,0,2,1,0,27,1,0,3,0
200500025226,5,5,23,1500,1,1,1,1,3,324.0,,M,44.846,0.24,330,3.0,936.0,0.0,,2,0,66.0,980.0,0,1,1,0,76,1,0,1,0
200500025227,5,5,6,1230,1,1,1,1,7,332.0,,M,0.0,0.0,330,3.0,123.0,0.0,,2,2,12.0,100.0,0,1,1,0,0,1,0,1,0
200500025228,5,5,7,2300,3,1,1,1,6,342.0,,M,0.0,0.0,330,3.0,17.0,0.0,,2,2,23.0,600.0,0,2,3,0,60,1,0,3,0
200500025229,5,5,15,1745,1,1,2,1,3,447.0,,M,0.0,0.0,330,3.0,21.0,0.0,,2,0,14.0,800.0,0,2,3,0,53,1,0,1,0
200500025230,5,5,29,1845,1,2,1,2,1,478.0,av. de Latre de Tassigny,M,0.0,0.0,330,3.0,123.0,0.0,,2,2,0.0,0.0,0,1,1,0,62,1,0,1,0
200500025231,5,5,1,1900,1,2,1,1,6,82.0,route de St ROMAIN,M,0.0,0.0,330,3.0,137.0,0.0,,2,2,0.0,0.0,0,1,1,0,0,1,0,1,0
200500026734,5,5,19,30,3,1,1,1,6,333.0,,M,44.894,-1.098,330,4.0,206.0,0.0,,2,1,0.0,0.0,0,0,3,0,0,0,0,3,0
200500026741,5,5,19,2015,1,2,1,1,3,199.0,331 ALLEE DE BORDEAUX,M,44.627,-1.068,330,4.0,0.0,0.0,,2,2,0.0,0.0,1,1,1,0,60,1,0,1,0
200500026773,5,5,25,1130,1,2,1,1,3,5.0,,M,0.0,0.0,330,4.0,0.0,0.0,,0,0,0.0,0.0,0,0,1,47,0,1,0,1,0
200500026887,5,5,6,1145,1,1,1,1,5,527.0,,M,44.617,-1.027,330,1.0,660.0,0.0,,1,2,16.0,20.0,0,1,1,10,105,1,0,1,0
200500026917,5,5,14,300,1,1,1,1,2,126.0,,M,45.123,-0.485,330,1.0,10.0,0.0,,3,2,0.0,0.0,0,1,1,30,70,1,0,1,0
200500028302,5,5,2,1745,1,2,1,1,6,529.0,"1, JUILLET (RUE DU 14)",,,,330,4.0,0.0,0.0,,1,1,,,0,1,1,0,80,1,0,1,0
200500028303,5,5,6,1800,1,2,6,1,3,9.0,"1, DEGANNE (BD) DU 01 AU",,,,330,4.0,0.0,0.0,,3,2,,,0,1,1,29,35,1,0,1,0
200500028304,5,5,29,2102,2,2,1,2,1,529.0,"24, SURCOUF (RUE ROBERT)",,,,330,4.0,0.0,0.0,,2,2,,,0,1,2,0,60,2,0,1,0
200500028305,5,5,30,1925,1,2,1,1,3,529.0,"79, DESBIEY (RUE)",,,,330,4.0,0.0,0.0,,1,1,,,0,1,1,0,40,1,0,1,0
200500028306,5,5,1,720,1,2,2,1,6,63.0,BEGLES (RUE DE),,,,330,4.0,0.0,0.0,,2,2,,,0,1,1,0,78,1,0,1,0
200500028307,5,5,2,925,1,2,2,1,3,63.0,DAME (RUE NOTRE),,,,330,4.0,0.0,0.0,,1,1,,,0,1,1,0,53,1,0,1,0
200500028308,5,5,2,2220,5,2,2,2,3,63.0,PORTAL (CRS ),,,,330,4.0,0.0,0.0,,2,20,,,0,1,1,0,128,2,0,0,0
200500028309,5,5,3,1635,1,2,1,1,6,63.0,"141, GAULLE CAUD (AVE CH",,,,330,4.0,0.0,0.0,,2,3,,,0,1,1,0,104,1,0,1,0
200500028310,5,5,3,1810,1,2,2,1,3,63.0,BONNAC (RUE GEORGES),,,,330,4.0,0.0,0.0,,3,4,,,3,1,1,0,0,1,0,1,0
200500028311,5,5,5,1922,1,1,1,1,6,75.0,DELATTRE (RUE HENRI),,,,330,4.0,0.0,0.0,,2,2,,,1,0,0,0,0,1,0,5,0
200500028312,5,5,2,2035,2,2,2,1,1,281.0,BALLION (RES ROBERT),,,,330,4.0,0.0,0.0,,2,2,,,0,1,2,0,0,1,0,1,0
200500028313,5,5,2,1330,1,2,2,1,3,281.0,BARBUSSE (AVE HENRI),,,,330,4.0,0.0,0.0,,2,2,,,2,1,1,0,80,1,0,1,0
200500028314,5,5,1,500,5,2,1,1,6,550.0,"192, PYRENEES (AVE DES)",,,,330,4.0,0.0,0.0,,2,2,,,2,1,2,0,111,1,0,1,0
200500028315,5,5,1,1900,1,2,2,1,3,39.0,CURIE (RUE IRENE ET FRED,,,,330,4.0,0.0,0.0,,1,1,,,0,1,1,0,58,1,0,1,0
200500028316,5,5,4,1810,1,2,1,1,2,63.0,"234, LABARDE (AVE DE)",,,,330,4.0,0.0,0.0,,2,2,,,0,1,1,0,122,1,0,1,0
200500028317,5,5,8,110,5,2,1,1,6,63.0,"45, DESCHAMPS (QUAI )",,,,330,4.0,0.0,0.0,,2,4,,,0,1,1,0,143,1,0,1,0
200500028318,5,5,7,715,1,2,2,1,1,63.0,HUGO (CRS VICTOR),,,,330,4.0,0.0,0.0,,3,4,,,0,1,1,20,118,1,0,1,0
200500028319,5,5,8,923,1,2,1,1,6,63.0,"96, PALUDATE (QUAI DE)",,,,330,4.0,0.0,0.0,,2,1,,,0,1,1,0,60,1,0,1,0
200500028320,5,5,9,900,1,2,3,1,6,63.0,GALLIENI (CRS DU MARECHA,,,,330,4.0,0.0,0.0,,2,2,,,0,1,1,0,90,1,0,1,0
200500028321,5,5,4,1630,1,2,6,1,3,249.0,GARONNE (COTE DE LA),,,,330,4.0,0.0,0.0,,2,2,,,0,1,3,100,100,1,0,1,0
200500028322,5,5,10,1730,1,2,1,1,6,63.0,TUTELLE (RUE DES PILIERS,,,,330,4.0,0.0,0.0,,1,1,,,0,1,1,0,50,0,0,1,0
200500028323,5,5,8,1215,1,2,1,1,6,192.0,ROUMEGOUX (PCE BERNARD),,,,330,4.0,0.0,0.0,,1,2,,,0,1,1,0,79,1,0,1,0
200500028324,5,5,6,1840,1,2,2,1,3,550.0,BUISSON (RUE FERDINAND),,,,330,4.0,0.0,0.0,,2,2,,,0,1,1,0,55,1,0,1,0
200500028325,5,5,8,1940,1,2,1,1,1,249.0,"25, DUPIN (RUE ANDRE)",,,,330,4.0,0.0,0.0,,2,2,,,0,1,1,0,78,1,0,1,0
200500028326,5,5,9,1830,1,2,1,1,1,249.0,RESISTANCE (AVE DE LA),,,,330,4.0,0.0,0.0,,2,3,,,0,1,1,0,112,1,0,1,0
200500028327,5,5,9,1235,1,2,3,1,3,167.0,PASTEUR (AVE ),,,,330,4.0,0.0,0.0,,3,2,,,0,1,1,15,85,1,0,1,0
200500028328,5,5,11,850,1,2,1,1,3,167.0,SOUYS (QUAI DE LA),,,,330,4.0,0.0,0.0,,2,5,,,0,1,1,0,145,1,0,1,0
200500028329,5,5,5,1730,1,2,1,1,3,39.0,BLERIOT (RUE LOUIS),,,,330,4.0,0.0,0.0,,2,2,,,0,1,1,0,75,1,0,1,0
200500028330,5,5,10,1645,1,2,6,1,3,249.0,LIBERATION (AVE DE LA),,,,330,4.0,0.0,0.0,,2,2,,,3,1,1,0,0,1,4,1,3
200500028331,5,5,12,1300,1,2,1,2,2,63.0,"42, CROIX (QUAI SAINTE-)",,,,330,4.0,0.0,0.0,,3,5,,,0,1,0,0,0,2,0,1,0
200500028332,5,5,12,1320,1,2,2,2,3,63.0,SOURDIS (RUE FRANCOIS DE,,,,330,4.0,0.0,0.0,,1,1,,,1,1,1,0,95,2,0,1,0
200500028333,5,5,12,1725,1,2,3,1,3,249.0,LYAUTEY (BD DU MARECHAL),,,,330,4.0,0.0,0.0,,3,2,,,0,1,1,0,0,2,0,1,0
200500028334,5,5,13,345,5,2,1,2,2,63.0,"27, TOURNY (ALL DE)",,,,330,4.0,0.0,0.0,,1,2,,,0,1,1,0,78,2,0,1,0
200500028335,5,5,12,1405,1,2,1,1,6,63.0,"227, TASSIGNY CAUD (AVE",,,,330,4.0,0.0,0.0,,2,2,,,2,1,1,0,149,2,0,1,0
200500028336,5,5,8,140,5,2,1,1,6,281.0,BEAUDESERT (RUE DE),,,,330,4.0,0.0,0.0,,3,3,,,0,1,1,0,109,1,0,1,0
200500028337,5,5,10,1405,1,2,2,1,3,318.0,PRINCESSE (RUE DE LA),,,,330,4.0,0.0,0.0,,2,2,,,0,0,1,0,46,1,0,1,0
200500028338,5,5,11,1805,1,2,1,1,6,249.0,BRUTAILS (RUE JEAN AUGUS,,,,330,4.0,0.0,0.0,,2,2,,,0,1,1,0,60,1,0,1,0
200500028339,5,5,13,740,1,2,2,2,6,63.0,MARNE (CRS DE LA),,,,330,4.0,0.0,0.0,,2,3,,,3,1,1,0,0,2,0,1,0
200500028340,5,5,13,1748,1,2,3,1,3,39.0,LENINE (AVE ),,,,330,4.0,0.0,0.0,,2,2,,,0,2,1,0,91,1,0,1,0
200500028341,5,5,12,1300,1,2,1,2,1,318.0,"1, BERLAND (AVE PEY)",,,,330,4.0,0.0,0.0,,2,2,,,1,1,1,0,67,2,0,5,0
200500028342,5,5,12,1301,1,2,3,2,2,318.0,"14, ROCADE SUD-OUEST (RO",,,,330,4.0,0.0,0.0,,3,4,,,0,1,3,6,62,2,3,1,0
200500028343,5,5,14,1040,1,2,1,1,2,63.0,"62, VAILLANT (CRS EDOUAR",,,,330,4.0,0.0,0.0,,3,4,,,2,1,1,0,60,1,0,1,0
200500028344,5,5,14,1820,1,2,2,1,3,63.0,DELBOS (RUE ),,,,330,4.0,0.0,0.0,,2,2,,,0,1,1,0,87,1,0,1,0
200500028345,5,5,11,1800,1,2,1,1,3,249.0,"21, PIERRE 1ER (BD )",,,,330,4.0,0.0,0.0,,1,4,,,2,1,1,6,67,1,0,1,0
200500028346,5,5,12,1758,1,2,2,1,3,63.0,EYSINES CAUD (AVE D),,,,330,4.0,0.0,0.0,,4,2,,,0,1,1,0,68,1,0,1,0
200500028347,5,5,13,645,5,2,1,3,4,119.0,"62, JAURES (AVE JEAN)",,,,330,4.0,0.0,0.0,,1,2,,,0,1,0,0,60,2,4,1,0
200500028348,5,5,14,1935,1,2,3,1,3,318.0,FUCHSIAS (RUE DES),,,,330,4.0,0.0,0.0,,2,2,,,0,1,1,0,63,1,0,1,0
200500028349,5,5,15,2300,5,2,1,1,6,167.0,ALLENDE (RUE SALVADOR),,,,330,4.0,0.0,0.0,,3,2,,,0,1,1,25,100,1,0,1,0
200500028350,5,5,13,1830,1,2,1,1,6,39.0,"22, GAMBETTA (RUE LEON)",,,,330,4.0,0.0,0.0,,4,2,,,0,1,1,0,53,1,0,1,0
200500028351,5,5,16,930,1,2,2,1,1,318.0,JAURES (AVE JEAN),,,,330,4.0,0.0,0.0,,2,3,,,0,1,1,0,100,1,0,1,0
200500028352,5,5,16,2155,5,2,1,1,3,119.0,GUESDE (RUE JULES),,,,330,4.0,0.0,0.0,,2,2,,,0,1,3,0,70,1,0,1,0
200500028353,5,5,18,5,5,2,2,1,6,63.0,BONNIER (RUE CLAUDE),,,,330,4.0,0.0,0.0,,4,2,,,3,1,1,121,86,1,4,1,0
200500028354,5,5,16,1955,1,2,3,1,3,63.0,SOUYS (QUAI DE LA),,,,330,4.0,0.0,0.0,,2,3,,,0,1,1,0,82,1,0,1,0
200500028355,5,5,17,1355,1,2,8,1,1,63.0,LORRAINE (CRS D'ALSACE E,,,,330,4.0,0.0,0.0,,2,2,,,0,1,1,0,0,1,4,1,0
200500028356,5,5,17,1815,1,1,1,1,2,63.0,BEGLES (RUE DE),,,,330,4.0,0.0,0.0,,2,2,,,0,1,1,0,79,1,0,1,0
200500028357,5,5,17,2020,1,2,2,1,6,63.0,WILSON (BD DU PRESIDENT),,,,330,4.0,0.0,0.0,,3,4,,,2,1,1,24,134,1,0,1,0
200500028358,5,5,12,1630,1,2,1,2,4,281.0,AIR (AVE BON),,,,330,4.0,0.0,0.0,,2,3,,,1,1,1,0,0,2,0,1,0
200500028359,5,5,12,1825,1,2,1,1,3,281.0,"118, LIBERATION (AVE DE",,,,330,4.0,0.0,0.0,,2,2,,,2,1,1,0,65,1,0,1,0
200500028360,5,5,13,1508,1,2,3,1,3,63.0,PIERRE 1ER (BD ),,,,330,4.0,0.0,0.0,,3,4,,,1,1,1,0,0,1,0,1,0
200500028361,5,5,13,1720,1,2,1,2,3,249.0,"251, GODARD (BD )",,,,330,4.0,0.0,0.0,,3,4,,,2,1,1,5,115,2,0,5,0
