Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com,adr,gps,lat,long,dep,catr,voie,v1,v2,circ,nbv,pr,pr1,vosp,prof,plan,lartpc,larrout,surf,infra,situ,env1
201100004001,11,2,11,1515,1,1,1,1.0,7.0,56,,M,0.0,0.0,330,3,209.0,,D,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,73.0,1.0,0.0,1.0,0.0
201100004002,11,4,8,1545,1,2,1,1.0,7.0,312,RUE DE SEGUR,M,0.0,0.0,330,4,1.0,,,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
201100004003,11,4,8,2230,3,2,6,1.0,1.0,519,RP PEXOTO AV DE SOULAC,M,0.0,0.0,330,3,1.0,,,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0
201100004004,11,4,23,1700,1,2,1,1.0,2.0,56,avenue du port du roy,M,0.0,0.0,330,3,2.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,65.0,1.0,0.0,1.0,3.0
201100004005,11,6,18,2045,1,1,2,1.0,3.0,519,,M,0.0,0.0,330,2,1215.0,,,2.0,2.0,6.0,400.0,0.0,1.0,1.0,0.0,70.0,1.0,0.0,1.0,99.0
201100004006,11,8,7,745,1,2,1,1.0,6.0,56,4 rue du man?ge,M,0.0,0.0,330,4,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,48.0,1.0,0.0,3.0,0.0
201100004007,11,9,2,1230,1,2,1,7.0,5.0,56,103 av du gal de gaulle,M,0.0,0.0,330,3,2.0,2.0,,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,80.0,1.0,0.0,1.0,99.0
201100004008,11,9,10,1045,1,2,9,1.0,1.0,519,"D2, avenue de soulac",M,0.0,0.0,330,3,2.0,,,3.0,1.0,0.0,0.0,3.0,1.0,1.0,25.0,83.0,1.0,5.0,1.0,0.0
201100004009,11,10,13,1715,1,2,1,1.0,6.0,312,Rue de la GARE,M,0.0,0.0,330,4,0.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,57.0,1.0,0.0,1.0,99.0
201100004010,11,11,18,1615,2,1,1,1.0,1.0,56,,M,44.945,-0.631,330,3,2.0,,,2.0,2.0,79.0,150.0,0.0,1.0,1.0,0.0,58.0,1.0,0.0,1.0,0.0
201100004011,11,2,11,730,2,2,1,2.0,3.0,162,AVENUE DU MEDOC,M,0.0,0.0,330,3,1215.0,,,3.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,70.0,2.0,2.0,1.0,0.0
201100004012,11,3,16,645,2,2,1,1.0,6.0,162,avenue du medoc,M,0.0,0.0,330,4,0.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,60.0,60.0,1.0,6.0,1.0,99.0
201100004013,11,4,1,2100,2,1,1,1.0,1.0,162,,M,0.0,0.0,330,4,0.0,,,3.0,0.0,0.0,0.0,2.0,2.0,3.0,15.0,35.0,1.0,0.0,1.0,0.0
201100004014,11,7,1,30,5,2,1,1.0,2.0,162,Ave de l'hippodrome,M,0.0,0.0,330,4,0.0,,,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,100.0,1.0,0.0,1.0,0.0
201100004015,11,7,15,1700,1,1,6,1.0,2.0,162,,M,0.0,0.0,330,3,1215.0,,,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,99.0
201100004016,11,9,10,2015,1,2,9,1.0,3.0,162,RUE LANGLET CHE. LABATUT,M,0.0,0.0,330,4,1.0,,,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201100004017,11,9,16,2015,5,2,9,1.0,3.0,162,SORTIE7 PONT AV. MEDOC,M,0.0,0.0,330,3,1215.0,,,3.0,5.0,0.0,0.0,0.0,1.0,1.0,100.0,20.0,1.0,2.0,1.0,0.0
201100004018,11,1,28,815,5,2,1,2.0,3.0,11,CD 3,M,44.786,-1.143,330,3,3.0,,,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,90.0,2.0,5.0,1.0,0.0
201100004019,11,4,17,215,5,2,6,1.0,7.0,236,CHMIN BOURGEON RTE IGNAC,M,0.0,0.0,330,4,1.0,,,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0
201100004020,11,8,7,530,3,1,1,1.0,7.0,236,,M,0.0,0.0,330,4,0.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,75.0,0.0,1.0,0.0,1.0,99.0
201100004021,11,9,2,2045,2,1,1,1.0,7.0,236,,M,0.0,0.0,330,3,3.0,,,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,29.0,1.0,0.0,1.0,99.0
201100004022,11,10,15,1600,1,2,1,1.0,3.0,236,Grand piquey,M,0.0,0.0,330,3,106.0,,,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,77.0,1.0,0.0,5.0,99.0
201100004023,11,11,13,1445,1,1,1,1.0,1.0,236,,M,0.0,0.0,330,3,106.0,,,2.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,73.0,1.0,0.0,1.0,99.0
201100004024,11,3,30,1815,1,1,1,2.0,5.0,273,,M,0.0,0.0,330,3,213.0,,,2.0,1.0,16.0,400.0,0.0,1.0,1.0,0.0,72.0,2.0,0.0,1.0,99.0
201100004025,11,5,27,1830,1,2,1,1.0,1.0,422,564 AVENUE DU LAS,M,0.0,0.0,330,3,106.0,,,0.0,2.0,17.0,500.0,0.0,1.0,3.0,0.0,90.0,1.0,0.0,1.0,99.0
201100004026,11,5,29,1845,1,1,1,1.0,3.0,422,,M,0.0,0.0,330,3,211.0,,,2.0,,23.0,0.0,0.0,1.0,1.0,0.0,85.0,1.0,0.0,1.0,0.0
201100004027,11,11,17,1345,1,1,1,1.0,1.0,422,,M,0.0,0.0,330,3,211.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201100004028,11,1,6,1700,1,2,1,1.0,6.0,449,rue Paul dethomas,M,0.0,0.0,330,4,2.0,,,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
201100004029,11,1,21,2330,5,2,6,1.0,2.0,449,,M,0.0,0.0,330,3,6.0,,,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,88.0,1.0,5.0,1.0,0.0
201100004030,11,3,1,1630,1,1,1,1.0,3.0,200,,M,0.0,0.0,330,3,211.0,3.0,E,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201100004031,11,3,28,1715,1,2,1,2.0,3.0,200,AVENUE PASTEUR,M,0.0,0.0,330,3,6.0,,,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,99.0
201100004032,11,4,7,2330,3,1,1,1.0,7.0,449,,M,44.856,-0.735,330,3,211.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,57.0,1.0,0.0,3.0,99.0
201100004033,11,4,17,1945,1,2,1,1.0,3.0,449,34 avenue Montaigne,M,0.0,0.0,330,4,0.0,,,2.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,99.0
201100004034,11,5,18,1915,1,2,1,1.0,3.0,200,avenue pasteur,M,0.0,0.0,330,3,2.0,,,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,99.0
201100004035,11,6,18,1715,1,2,6,1.0,3.0,449,Avenue de la Bo?tie,M,0.0,0.0,330,4,0.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0
201100004036,11,6,29,1715,1,1,1,1.0,6.0,449,,M,0.0,0.0,330,3,211.0,,,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,180.0,1.0,0.0,1.0,0.0
201100004037,11,7,1,800,1,2,1,1.0,3.0,200,rue Edmond ROSTAND,M,0.0,0.0,330,4,0.0,,,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201100004038,11,7,1,1615,1,2,1,1.0,7.0,449,rue Georges clemenceau,M,0.0,0.0,330,4,0.0,,,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
201100004039,11,7,9,1430,1,1,1,1.0,7.0,449,,M,0.0,0.0,330,3,1215.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,75.0,1.0,0.0,3.0,99.0
201100004040,11,7,25,1145,1,1,1,2.0,6.0,376,,M,0.0,0.0,330,3,212.0,,,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,45.0,2.0,0.0,3.0,0.0
201100004041,11,7,24,2330,3,1,1,2.0,7.0,376,,M,0.0,0.0,330,3,1215.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
201100004042,11,8,26,1315,1,1,1,1.0,6.0,376,,M,0.0,0.0,330,4,0.0,,,2.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,3.0,99.0
201100004043,11,9,2,915,1,1,1,1.0,3.0,200,,M,0.0,0.0,330,3,211.0,3.0,E,3.0,2.0,0.0,0.0,0.0,1.0,1.0,15.0,187.0,1.0,0.0,1.0,0.0
201100004044,11,9,10,2215,5,1,1,1.0,1.0,449,,M,0.0,0.0,330,9,0.0,,,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0
201100004045,11,9,27,1615,1,2,1,1.0,7.0,449,rue Pierre RAMOND,M,0.0,0.0,330,4,0.0,,,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
201100004046,11,9,29,930,1,2,1,1.0,3.0,162,183 AV DE ST MEDARD,M,0.0,0.0,330,3,6.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,132.0,1.0,5.0,1.0,0.0
201100004047,11,9,30,2300,5,2,1,1.0,1.0,162,avenue du medoc,M,0.0,0.0,330,3,6.0,,,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,99.0
201100004048,11,10,6,2315,5,2,1,2.0,6.0,376,route de barreau,M,0.0,0.0,330,4,0.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,99.0
201100004049,11,10,25,1800,1,2,1,8.0,2.0,449,,M,0.0,0.0,330,4,0.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,58.0,1.0,0.0,1.0,99.0
201100004050,11,10,27,1600,1,2,1,1.0,6.0,449,rue Jules Massenet,M,0.0,0.0,330,4,0.0,,,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201100004051,11,11,11,1630,1,1,1,1.0,7.0,449,,M,0.0,0.0,330,3,1215.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201100004052,11,1,5,2115,5,1,1,2.0,1.0,477,,M,0.0,0.0,330,3,937.0,,,2.0,0.0,8.0,900.0,0.0,1.0,1.0,0.0,0.0,2.0,5.0,1.0,0.0
201100004053,11,2,27,530,5,2,1,1.0,6.0,374,3 CHAMPS DES AUBIERS,M,45.277,-0.562,330,3,137.0,,,2.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,78.0,0.0,0.0,1.0,99.0
201100004054,11,3,19,130,3,1,1,1.0,6.0,325,,M,0.0,0.0,330,3,133.0,,,2.0,2.0,5.0,200.0,0.0,1.0,0.0,0.0,47.0,1.0,0.0,3.0,0.0
201100004055,11,3,19,815,1,2,1,1.0,6.0,389,rue andr? Lafon,M,0.0,0.0,330,3,23.0,,,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
201100004056,11,4,11,2100,2,1,1,1.0,1.0,47,,M,0.0,0.0,330,3,137.0,,,2.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201100004057,11,7,18,930,1,2,1,1.0,3.0,58,route de l'?glise,M,45.165,-0.627,330,3,737.0,,,2.0,2.0,29.0,37.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,99.0
201100004058,11,8,4,1630,1,1,1,1.0,2.0,101,,M,45.198,-0.596,330,3,137.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201100004059,11,8,6,1515,1,1,1,8.0,3.0,159,,M,0.0,0.0,330,3,137.0,,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,105.0,1.0,5.0,1.0,0.0
201100004060,11,9,3,1545,1,1,1,2.0,1.0,47,,M,45.127,-0.574,330,3,137.0,,,2.0,0.0,17.0,650.0,0.0,4.0,2.0,0.0,74.0,2.0,1.0,1.0,0.0
201100004061,11,10,6,1415,1,1,1,3.0,6.0,351,,M,0.0,0.0,330,3,122.0,,,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,60.0,2.0,0.0,1.0,99.0
201100004062,11,11,21,1115,1,2,1,1.0,6.0,477,route de st malo,M,45.163,-0.623,330,3,937.0,,,2.0,0.0,10.0,0.0,0.0,1.0,1.0,0.0,65.0,1.0,0.0,1.0,0.0
201100004063,11,2,9,2130,5,2,1,1.0,6.0,132,le bourg,M,45.072,-0.593,330,3,133.0,,E,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,60.0,1.0,0.0,1.0,3.0
201100004064,11,3,21,1715,1,1,1,1.0,1.0,341,,M,45.076,-0.51,330,3,23.0,,,2.0,2.0,40.0,296.0,0.0,1.0,3.0,0.0,62.0,1.0,0.0,3.0,0.0
201100004065,11,5,23,1600,1,1,1,1.0,3.0,67,,M,0.0,0.0,330,3,23.0,,,2.0,2.0,0.0,500.0,0.0,1.0,1.0,0.0,50.0,1.0,0.0,1.0,99.0
201100004066,11,2,6,1900,1,1,1,1.0,7.0,272,,M,45.073,-0.375,330,3,18.0,,,2.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,99.0
201100004067,11,2,21,1230,1,1,1,2.0,1.0,266,,M,45.052,-0.331,330,4,0.0,,,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,44.0,2.0,0.0,1.0,0.0
201100004068,11,3,5,430,3,1,1,1.0,7.0,492,,M,45.135,-0.383,330,3,135.0,,E,2.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,60.0,1.0,0.0,3.0,0.0
201100004069,11,4,26,645,2,1,1,7.0,1.0,382,,M,45.171,-0.492,330,3,18.0,,,2.0,2.0,19.0,300.0,0.0,1.0,1.0,0.0,56.0,2.0,0.0,1.0,0.0
201100004070,11,5,26,1215,1,2,2,1.0,3.0,439,avenue victor Hugo,M,45.118,-0.398,330,3,18.0,,,2.0,2.0,29.0,200.0,0.0,0.0,1.0,0.0,66.0,1.0,0.0,1.0,99.0
201100004071,11,6,20,1730,1,1,1,7.0,1.0,233,,M,45.16,-0.342,330,3,250.0,,,2.0,2.0,0.0,0.0,0.0,1.0,3.0,48.0,24.0,1.0,0.0,1.0,0.0
201100004072,11,7,2,815,1,1,1,1.0,7.0,473,,M,45.192,-0.429,330,3,23.0,,,2.0,2.0,26.0,0.0,0.0,1.0,1.0,0.0,60.0,1.0,0.0,3.0,99.0
201100004073,11,11,14,800,2,1,1,1.0,7.0,126,,M,45.103,-0.468,330,3,137.0,,,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,52.0,1.0,0.0,3.0,99.0
201100004074,11,11,25,2015,3,1,1,5.0,6.0,473,,M,45.15,-0.461,330,3,18.0,,,2.0,2.0,22.0,520.0,0.0,1.0,1.0,0.0,45.0,1.0,0.0,1.0,0.0
201100004075,11,12,26,1100,1,1,1,1.0,1.0,126,,M,0.0,0.0,330,3,23.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,57.0,1.0,0.0,1.0,0.0
201100004076,11,5,13,1145,1,1,1,1.0,3.0,433,,M,44.927,-0.444,330,3,115.0,,,2.0,2.0,43.0,100.0,0.0,1.0,1.0,0.0,100.0,1.0,0.0,1.0,99.0
201100004077,11,7,2,130,3,2,1,1.0,7.0,487,rue raymond beauvais,M,44.967,-0.482,330,4,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60.0,1.0,0.0,3.0,0.0
201100004078,11,8,24,1845,1,2,1,1.0,5.0,4,,M,0.0,0.0,330,4,0.0,,,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,86.0,1.0,0.0,1.0,99.0
201100004079,11,9,22,1100,1,1,1,7.0,1.0,3,,M,44.965,-0.504,330,3,257.0,,,2.0,0.0,3.0,800.0,0.0,1.0,1.0,0.0,80.0,1.0,0.0,1.0,0.0
201100004080,11,9,23,1945,2,2,1,1.0,6.0,433,17 chemin du Couquet,M,0.0,0.0,330,4,0.0,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,0.0,1.0,0.0
201100004081,11,2,27,1230,1,2,1,1.0,1.0,81,Place de la république,M,0.0,0.0,330,4,0.0,,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,50.0,1.0,0.0,1.0,99.0
201100004082,11,5,6,1615,1,1,1,1.0,6.0,438,,M,44.577,-0.249,330,3,10.0,,,2.0,2.0,12.0,65.0,0.0,1.0,1.0,0.0,68.0,1.0,0.0,1.0,0.0
201100004083,11,9,16,1030,1,2,7,1.0,6.0,81,14 place de la r?publiqu,M,0.0,0.0,330,4,0.0,,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,52.0,1.0,0.0,1.0,99.0
201100004084,11,10,13,1530,1,1,1,1.0,2.0,435,,M,0.0,0.0,330,3,1113.0,,,3.0,4.0,25.0,200.0,0.0,1.0,1.0,15.0,70.0,1.0,5.0,1.0,0.0
201100004085,11,11,1,2150,5,1,1,1.0,6.0,111,,M,0.0,0.0,330,3,1113.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,52.0,2.0,0.0,1.0,0.0
201100004086,11,12,4,1345,1,1,1,2.0,1.0,392,,M,0.0,0.0,330,3,10.0,,,2.0,0.0,6.0,300.0,0.0,1.0,3.0,0.0,77.0,8.0,0.0,1.0,0.0
201100004087,11,3,28,2000,1,2,1,1.0,3.0,483,AVENUE LAGRAULA,M,0.0,0.0,330,4,0.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,60.0,1.0,0.0,1.0,99.0
201100004088,11,4,30,1615,1,1,1,1.0,3.0,49,,M,0.0,0.0,330,3,1089.0,,,1.0,0.0,49.0,30.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201100004089,11,4,30,1930,1,2,9,1.0,1.0,397,carrefour ? feux tricolo,M,0.0,0.0,330,4,0.0,,,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,3.0
201100004090,11,5,4,1630,1,1,1,1.0,6.0,483,,M,0.0,0.0,330,3,13.0,,,2.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,60.0,1.0,0.0,3.0,99.0
201100004091,11,10,1,2200,3,1,1,1.0,6.0,293,,M,0.0,0.0,330,4,0.0,,,2.0,1.0,0.0,0.0,0.0,4.0,2.0,60.0,0.0,1.0,0.0,3.0,99.0
201100004092,11,2,20,100,3,2,1,5.0,1.0,474,RD 219 LIEU DIT LACANAU,M,44.665,-0.49,330,3,219.0,,,2.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,61.0,2.0,0.0,1.0,0.0
201100004093,11,2,24,1930,3,1,1,1.0,3.0,23,,M,0.0,0.0,330,3,1113.0,,,2.0,0.0,55.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201100004094,11,11,4,1930,3,2,1,2.0,3.0,37,RD 1113,M,44.704,-0.454,330,3,1113.0,,,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
201100004095,11,3,26,700,1,2,1,1.0,6.0,83,CD936,M,0.0,0.0,330,3,936.0,,,2.0,2.0,16.0,800.0,0.0,2.0,1.0,0.0,90.0,1.0,0.0,3.0,0.0
201100004096,11,4,7,1330,1,1,1,1.0,7.0,140,,M,0.0,0.0,330,3,20.0,,,0.0,2.0,15.0,300.0,0.0,1.0,1.0,0.0,57.0,1.0,0.0,0.0,99.0
201100004097,11,5,11,1530,1,1,1,1.0,4.0,84,,M,0.0,0.0,330,3,10.0,,,2.0,0.0,88.0,750.0,0.0,1.0,1.0,0.0,66.0,1.0,0.0,1.0,99.0
201100004098,11,6,1,1600,1,2,1,1.0,5.0,252,CD 671 PK 3 + 60,M,0.0,0.0,330,3,671.0,,,2.0,2.0,3.0,60.0,0.0,1.0,2.0,0.0,67.0,1.0,0.0,0.0,99.0
201100004099,11,8,8,2030,1,1,1,1.0,7.0,505,,M,0.0,0.0,330,3,120.0,,,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,31.0,1.0,0.0,3.0,0.0
201100004100,11,9,26,1930,3,1,1,1.0,2.0,84,,M,0.0,0.0,330,3,10.0,,,2.0,2.0,90.0,600.0,0.0,1.0,1.0,0.0,63.0,1.0,0.0,1.0,99.0
201100004101,11,10,29,615,3,1,1,1.0,6.0,226,,M,0.0,0.0,330,3,10.0,,,0.0,0.0,96.0,300.0,0.0,0.0,1.0,0.0,61.0,1.0,0.0,1.0,99.0
201100004102,11,11,6,1300,1,2,1,2.0,6.0,93,CD13,M,0.0,0.0,330,3,13.0,,,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,63.0,2.0,0.0,3.0,0.0
201100004103,11,12,12,630,3,1,1,3.0,1.0,363,,M,0.0,0.0,330,3,14.0,,,2.0,2.0,6.0,400.0,0.0,1.0,1.0,0.0,60.0,2.0,0.0,1.0,99.0
201100004104,11,12,23,1815,5,2,1,2.0,6.0,226,route de bordeaux,M,0.0,0.0,330,3,10.0,,,2.0,2.0,97.0,100.0,0.0,1.0,1.0,0.0,65.0,2.0,0.0,1.0,0.0
201100004105,11,1,4,1930,5,2,9,1.0,3.0,165,avenue de l'entre 2 mers,M,0.0,0.0,330,3,936.0,,,2.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,99.0
201100004106,11,2,24,1430,1,2,1,1.0,4.0,496,la planteyre,M,0.0,0.0,330,3,936.0,,,2.0,2.0,12.0,900.0,0.0,1.0,1.0,0.0,49.0,1.0,0.0,1.0,99.0
201100004107,11,3,4,2030,5,2,3,1.0,1.0,165,av de l'Entre-deux-Mers,M,44.829,-0.448,330,3,115.0,,,2.0,2.0,56.0,506.0,0.0,2.0,1.0,0.0,60.0,1.0,0.0,0.0,99.0
201100004108,11,8,13,1845,1,2,1,7.0,4.0,165,69 av entre deux mers,M,44.821,-0.439,330,3,936.0,,,2.0,2.0,10.0,200.0,0.0,1.0,1.0,0.0,84.0,1.0,0.0,1.0,99.0
201100004109,11,8,30,700,2,1,1,1.0,3.0,61,,M,0.0,0.0,330,3,936.0,,,2.0,3.0,12.0,600.0,0.0,1.0,1.0,0.0,107.0,1.0,0.0,1.0,0.0
201100004110,11,9,12,730,2,1,1,1.0,3.0,165,,M,0.0,0.0,330,3,936.0,,,2.0,0.0,10.0,980.0,0.0,1.0,2.0,0.0,70.0,1.0,0.0,1.0,0.0
201100004111,11,9,22,1915,2,2,6,7.0,6.0,13,Avenue de Branne,M,0.0,0.0,330,3,936.0,,,1.0,2.0,5.0,400.0,0.0,1.0,3.0,76.0,80.0,1.0,5.0,1.0,99.0
201100004112,11,10,16,1200,1,2,1,1.0,3.0,165,72 Ave de l'Entre 2 Mers,M,0.0,0.0,330,3,936.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,72.0,1.0,0.0,1.0,0.0
201100004113,11,10,20,845,1,1,1,1.0,3.0,165,,M,0.0,0.0,330,3,936.0,,,2.0,2.0,9.0,400.0,0.0,1.0,1.0,0.0,120.0,0.0,0.0,1.0,0.0
